set	oracle_id	name	type_line	index	parent_index	depth	face	line	kind	role	source	rule	prefix	text	normalized	boundary	missed	kind_expected	kind_ok	role_ok	source_ok	context	disposition	cr_ref	structure_tags	norm_issue	annotator	note
leg	468a8c2e-0cc2-4108-809d-42ca1eb25ff2	Ring of Immortals	Artifact	0		0	0	1	activated_ability	ability	printed			{3}, {T}: Counter target instant or Aura spell that targets a permanent you control.	{M}, {M}: Counter target instant or Aura spell that targets a permanent you control.												claude-fable-5-pass1-2026-08-27	
leg	2742d506-897f-4d30-ba43-ce0374984849	Riven Turnbull	Legendary Creature — Human Advisor	0		0	0	1	activated_ability	ability	printed			{T}: Add {B}.	{M}: Add {M}.												claude-fable-5-pass1-2026-08-27	
leg	44412804-aa69-4e62-b118-123741d91914	Rohgahh of Kher Keep	Legendary Creature — Kobold	0		0	0	1	triggered_ability	ability	printed			At the beginning of your upkeep, you may pay {R}{R}{R}. If you don't, tap Rohgahh and all creatures named Kobolds of Kher Keep, then an opponent gains control of them.	At the beginning of your upkeep, you may pay {M}{M}{M}. If you don't, tap Rohgahh and all creatures named Kobolds of Kher Keep, then an opponent gains control of them.												claude-fable-5-pass1-2026-08-27	
leg	44412804-aa69-4e62-b118-123741d91914	Rohgahh of Kher Keep	Legendary Creature — Kobold	1		0	0	2	spell_or_static_text	ability	printed			Creatures you control named Kobolds of Kher Keep get +2/+2.	Creatures you control named Kobolds of Kher Keep get +N/+N.												claude-fable-5-pass1-2026-08-27	
leg	bd3eeaba-964b-49ea-bb11-5875a78b8a4c	Rubinia Soulsinger	Legendary Creature — Faerie	0		0	0	1	spell_or_static_text	ability	printed			You may choose not to untap Rubinia Soulsinger during your untap step.	You may choose not to untap ~ during your untap step.												claude-fable-5-pass1-2026-08-27	
leg	bd3eeaba-964b-49ea-bb11-5875a78b8a4c	Rubinia Soulsinger	Legendary Creature — Faerie	1		0	0	2	activated_ability	ability	printed			{T}: Gain control of target creature for as long as you control Rubinia Soulsinger and Rubinia Soulsinger remains tapped.	{M}: Gain control of target creature for as long as you control ~ and ~ remains tapped.												claude-fable-5-pass1-2026-08-27	
leg	597ca66c-6bb1-4661-8ed9-8236f546e536	Rust	Instant	0		0	0	1	spell_or_static_text	ability	printed			Counter target activated ability from an artifact source.	Counter target activated ability from an artifact source.												claude-fable-5-pass1-2026-08-27	
leg	e6ea475e-61ba-487b-b7e9-683845a90b73	Sea Kings' Blessing	Instant	0		0	0	1	spell_or_static_text	ability	printed			One or more target creatures become blue until end of turn.	One or more target creatures become blue until end of turn.												claude-fable-5-pass1-2026-08-27	
leg	ca00eb17-e5c3-42c8-a665-431f5f95b67f	Seeker	Enchantment — Aura	0		0	0	1	keyword_ability	ability	printed			Enchant creature	Enchant creature												claude-fable-5-pass1-2026-08-27	
leg	ca00eb17-e5c3-42c8-a665-431f5f95b67f	Seeker	Enchantment — Aura	1		0	0	2	spell_or_static_text	ability	printed			Enchanted creature can't be blocked except by artifact creatures and/or white creatures.	Enchanted creature can't be blocked except by artifact creatures and/or white creatures.												claude-fable-5-pass1-2026-08-27	
leg	853b02e1-fc0a-413b-8381-88596624440f	Segovian Leviathan	Creature — Leviathan	0		0	0	1	keyword_ability	ability	printed			Islandwalk	Islandwalk												claude-fable-5-pass1-2026-08-27	
leg	c30e8efb-d097-4388-8d5c-1037ccc29fba	Sentinel	Artifact Creature — Shapeshifter	0		0	0	1	activated_ability	ability	printed			{0}: Change this creature's base toughness to 1 plus the power of target creature blocking or blocked by this creature.	{M}: Change ~'s base toughness to N plus the power of target creature blocking or blocked by ~.												claude-fable-5-pass1-2026-08-27	
leg	0e3a11f4-c880-4932-bc7e-7aea8a9472bc	Serpent Generator	Artifact	0		0	0	1	activated_ability	ability	printed			{4}, {T}: Create a 1/1 colorless Snake artifact creature token. It has "Whenever this creature deals damage to a player, that player gets a poison counter."	{M}, {M}: Create a N/N colorless Snake artifact creature token. It has "[ability]"												claude-fable-5-pass1-2026-08-27	
leg	0e3a11f4-c880-4932-bc7e-7aea8a9472bc	Serpent Generator	Artifact	1	0	1	0	1	triggered_ability	granted	printed			Whenever this creature deals damage to a player, that player gets a poison counter.	Whenever ~ deals damage to a player, that player gets a poison counter.												claude-fable-5-pass1-2026-08-27	
leg	507ce455-bd02-49f9-bf64-4b2d21ffe0ea	Shelkin Brownie	Creature — Ouphe	0		0	0	1	activated_ability	ability	printed			{T}: Target creature loses all "bands with other" abilities until end of turn.	{M}: Target creature loses all "bands with other" abilities until end of turn.												claude-fable-5-pass1-2026-08-27	
leg	8148eaa4-6fde-41f2-9b87-ccfc4d8e822f	Shield Wall	Instant	0		0	0	1	spell_or_static_text	ability	printed			Creatures you control get +0/+2 until end of turn.	Creatures you control get +N/+N until end of turn.												claude-fable-5-pass1-2026-08-27	
leg	09b9e6fd-7a61-4ed4-a121-61b64fbf03f4	Shimian Night Stalker	Creature — Nightstalker	0		0	0	1	activated_ability	ability	printed			{B}, {T}: All damage that would be dealt to you this turn by target attacking creature is dealt to this creature instead.	{M}, {M}: All damage that would be dealt to you this turn by target attacking creature is dealt to ~ instead.												claude-fable-5-pass1-2026-08-27	
leg	5a074b0a-3a4d-4c6f-b161-5d1281f6136d	Silhouette	Instant	0		0	0	1	spell_or_static_text	ability	printed			Choose target creature. If a spell or ability that targets that creature would cause a source to deal damage to that creature this turn, prevent that damage.	Choose target creature. If a spell or ability that targets that creature would cause a source to deal damage to that creature this turn, prevent that damage.												claude-fable-5-pass1-2026-08-27	
leg	b8aac8e8-4588-4cb9-8b95-5c4abab1c48b	Sol'kanar the Swamp King	Legendary Creature — Demon	0		0	0	1	keyword_ability	ability	printed			Swampwalk	Swampwalk												claude-fable-5-pass1-2026-08-27	
leg	b8aac8e8-4588-4cb9-8b95-5c4abab1c48b	Sol'kanar the Swamp King	Legendary Creature — Demon	1		0	0	2	triggered_ability	ability	printed			Whenever a player casts a black spell, you gain 1 life.	Whenever a player casts a black spell, you gain N life.												claude-fable-5-pass1-2026-08-27	
leg	990c0359-c2d6-4a3c-aa0b-1904da805e15	Spinal Villain	Creature — Beast	0		0	0	1	activated_ability	ability	printed			{T}: Destroy target blue creature.	{M}: Destroy target blue creature.												claude-fable-5-pass1-2026-08-27	
leg	c77ff526-c0a8-45c7-9730-2e306a0d01b8	Spirit Link	Enchantment — Aura	0		0	0	1	keyword_ability	ability	printed			Enchant creature	Enchant creature												claude-fable-5-pass1-2026-08-27	
leg	c77ff526-c0a8-45c7-9730-2e306a0d01b8	Spirit Link	Enchantment — Aura	1		0	0	2	triggered_ability	ability	printed			Whenever enchanted creature deals damage, you gain that much life.	Whenever enchanted creature deals damage, you gain that much life.												claude-fable-5-pass1-2026-08-27	
leg	ddb770c1-a783-49c9-a36d-2434b8580743	Spirit Shackle	Enchantment — Aura	0		0	0	1	keyword_ability	ability	printed			Enchant creature	Enchant creature												claude-fable-5-pass1-2026-08-27	
leg	ddb770c1-a783-49c9-a36d-2434b8580743	Spirit Shackle	Enchantment — Aura	1		0	0	2	triggered_ability	ability	printed			Whenever enchanted creature becomes tapped, put a -0/-2 counter on it.	Whenever enchanted creature becomes tapped, put a -N/-N counter on it.												claude-fable-5-pass1-2026-08-27	
leg	91edef61-2487-405c-a3ec-67a814dfeff2	Spiritual Sanctuary	Enchantment	0		0	0	1	triggered_ability	ability	printed			At the beginning of each player's upkeep, if that player controls a Plains, they gain 1 life.	At the beginning of each player's upkeep, if that player controls a Plains, they gain N life.												claude-fable-5-pass1-2026-08-27	
leg	739eac91-3029-4ce7-9885-0af3ddea472e	Stangg	Legendary Creature — Human Warrior	0		0	0	1	triggered_ability	ability	printed			When Stangg enters, create Stangg Twin, a legendary 3/4 red and green Human Warrior creature token. Exile that token when Stangg leaves the battlefield. Sacrifice Stangg when that token leaves the battlefield.	When ~ enters, create ~ Twin, a legendary N/N red and green Human Warrior creature token. Exile that token when ~ leaves the battlefield. Sacrifice ~ when that token leaves the battlefield.												claude-fable-5-pass1-2026-08-27	
leg	e694bf97-9deb-44f1-9d26-264b57596346	Storm Seeker	Instant	0		0	0	1	spell_or_static_text	ability	printed			Storm Seeker deals damage to target player equal to the number of cards in that player's hand.	~ deals damage to target player equal to the number of cards in that player's hand.												claude-fable-5-pass1-2026-08-27	
leg	868f4ab2-a846-4ad0-8720-95fd234dd36b	Storm World	World Enchantment	0		0	0	1	triggered_ability	ability	printed			At the beginning of each player's upkeep, this enchantment deals X damage to that player, where X is 4 minus the number of cards in their hand.	At the beginning of each player's upkeep, ~ deals X damage to that player, where X is N minus the number of cards in their hand.												claude-fable-5-pass1-2026-08-27	
leg	81bac4b8-277b-415a-9064-a80a68fd7051	Subdue	Instant	0		0	0	1	spell_or_static_text	ability	printed			Prevent all combat damage that would be dealt by target creature this turn. That creature gets +0/+X until end of turn, where X is its mana value.	Prevent all combat damage that would be dealt by target creature this turn. That creature gets +N/+X until end of turn, where X is its mana value.												claude-fable-5-pass1-2026-08-27	
leg	3d6314b5-3ace-4793-9549-7b17db2a735d	Sunastian Falconer	Legendary Creature — Human Shaman	0		0	0	1	activated_ability	ability	printed			{T}: Add {C}{C}.	{M}: Add {M}{M}.												claude-fable-5-pass1-2026-08-27	
leg	201f2434-96b3-408c-a5ce-74d0675920ed	Sword of the Ages	Artifact	0		0	0	1	replacement_effect	ability	printed			This artifact enters tapped.	~ enters tapped.												claude-fable-5-pass1-2026-08-27	
leg	201f2434-96b3-408c-a5ce-74d0675920ed	Sword of the Ages	Artifact	1		0	0	2	activated_ability	ability	printed			{T}, Sacrifice this artifact and any number of creatures you control: This artifact deals X damage to any target, where X is the total power of the creatures sacrificed this way, then exile this artifact and those creature cards.	{M}, Sacrifice ~ and any number of creatures you control: ~ deals X damage to any target, where X is the total power of the creatures sacrificed this way, then exile ~ and those creature cards.												claude-fable-5-pass1-2026-08-27	
leg	92eed395-62ca-4293-882b-8565c40daab5	Sylvan Library	Enchantment	0		0	0	1	triggered_ability	ability	printed			At the beginning of your draw step, you may draw two additional cards. If you do, choose two cards in your hand drawn this turn. For each of those cards, pay 4 life or put the card on top of your library.	At the beginning of your draw step, you may draw two additional cards. If you do, choose two cards in your hand drawn this turn. For each of those cards, pay N life or put the card on top of your library.												claude-fable-5-pass1-2026-08-27	
leg	91693cad-3233-440a-b2f0-fe4d8b17ed42	Sylvan Paradise	Instant	0		0	0	1	spell_or_static_text	ability	printed			One or more target creatures become green until end of turn.	One or more target creatures become green until end of turn.												claude-fable-5-pass1-2026-08-27	
leg	d47e55a6-7a16-4ed9-a94b-f1575588ee9e	Syphon Soul	Sorcery	0		0	0	1	spell_or_static_text	ability	printed			Syphon Soul deals 2 damage to each other player. You gain life equal to the damage dealt this way.	~ deals N damage to each other player. You gain life equal to the damage dealt this way.												claude-fable-5-pass1-2026-08-27	
leg	31d01633-86f8-4a3f-9c28-f6968e056ba3	Takklemaggot	Enchantment — Aura	0		0	0	1	keyword_ability	ability	printed			Enchant creature	Enchant creature												claude-fable-5-pass1-2026-08-27	
leg	31d01633-86f8-4a3f-9c28-f6968e056ba3	Takklemaggot	Enchantment — Aura	1		0	0	2	triggered_ability	ability	printed			At the beginning of the upkeep of enchanted creature's controller, put a -0/-1 counter on that creature.	At the beginning of the upkeep of enchanted creature's controller, put a -N/-N counter on that creature.												claude-fable-5-pass1-2026-08-27	
leg	31d01633-86f8-4a3f-9c28-f6968e056ba3	Takklemaggot	Enchantment — Aura	2		0	0	3	triggered_ability	ability	printed			When enchanted creature dies, that creature's controller chooses a creature that this card could enchant. If the player does, return this card to the battlefield under your control attached to that creature. If they don't, return this card to the battlefield under your control as a non-Aura enchantment. It loses "enchant creature" and gains "At the beginning of that player's upkeep, this enchantment deals 1 damage to that player."	When enchanted creature dies, that creature's controller chooses a creature that ~ could enchant. If the player does, return ~ to the battlefield under your control attached to that creature. If they don't, return ~ to the battlefield under your control as a non-Aura enchantment. It loses "enchant creature" and gains "[ability]"												claude-fable-5-pass1-2026-08-27	
leg	31d01633-86f8-4a3f-9c28-f6968e056ba3	Takklemaggot	Enchantment — Aura	3	2	1	0	3	triggered_ability	granted	printed			At the beginning of that player's upkeep, this enchantment deals 1 damage to that player.	At the beginning of that player's upkeep, ~ deals N damage to that player.												claude-fable-5-pass1-2026-08-27	
leg	1b9dd2b6-d14d-4c1e-9885-00ab2c0bf8da	Telekinesis	Instant	0		0	0	1	spell_or_static_text	ability	printed			Tap target creature. Prevent all combat damage that would be dealt by that creature this turn. It doesn't untap during its controller's next two untap steps.	Tap target creature. Prevent all combat damage that would be dealt by that creature this turn. It doesn't untap during its controller's next two untap steps.												claude-fable-5-pass1-2026-08-27	
leg	9efcf3d1-a0be-4a34-90c6-85a46b48fb83	Teleport	Instant	0		0	0	1	cast_restriction	ability	printed			Cast this spell only during the declare attackers step.	Cast ~ only during the declare attackers step.												claude-fable-5-pass1-2026-08-27	
leg	9efcf3d1-a0be-4a34-90c6-85a46b48fb83	Teleport	Instant	1		0	0	2	spell_or_static_text	ability	printed			Target creature can't be blocked this turn.	Target creature can't be blocked this turn.												claude-fable-5-pass1-2026-08-27	
leg	272016e1-df1e-4376-9851-af8b1ecba2f4	Tempest Efreet	Creature — Efreet	0		0	0	1	ante_instruction	ability	printed			Remove this card from your deck before playing if you're not playing for ante.	Remove ~ from your deck before playing if you're not playing for ante.												claude-fable-5-pass1-2026-08-27	
leg	272016e1-df1e-4376-9851-af8b1ecba2f4	Tempest Efreet	Creature — Efreet	1		0	0	2	activated_ability	ability	printed			{T}, Sacrifice this creature: Target opponent may pay 10 life. If that player doesn't, they reveal a card at random from their hand. Exchange ownership of the revealed card and Tempest Efreet. Put the revealed card into your hand and Tempest Efreet from anywhere into that player's graveyard. This change in ownership is permanent.	{M}, Sacrifice ~: Target opponent may pay N life. If that player doesn't, they reveal a card at random from their hand. Exchange ownership of the revealed card and ~. Put the revealed card into your hand and ~ from anywhere into that player's graveyard. This change in ownership is permanent.												claude-fable-5-pass1-2026-08-27	
leg	a02a7816-c967-4503-bb08-f8db44915250	The Abyss	World Enchantment	0		0	0	1	triggered_ability	ability	printed			At the beginning of each player's upkeep, destroy target nonartifact creature that player controls of their choice. It can't be regenerated.	At the beginning of each player's upkeep, destroy target nonartifact creature that player controls of their choice. It can't be regenerated.												claude-fable-5-pass1-2026-08-27	
leg	99587b7a-cbd0-4ade-b517-50aaf0635fb1	The Brute	Enchantment — Aura	0		0	0	1	keyword_ability	ability	printed			Enchant creature	Enchant creature												claude-fable-5-pass1-2026-08-27	
leg	99587b7a-cbd0-4ade-b517-50aaf0635fb1	The Brute	Enchantment — Aura	1		0	0	2	spell_or_static_text	ability	printed			Enchanted creature gets +1/+0.	Enchanted creature gets +N/+N.												claude-fable-5-pass1-2026-08-27	
leg	99587b7a-cbd0-4ade-b517-50aaf0635fb1	The Brute	Enchantment — Aura	2		0	0	3	activated_ability	ability	printed			{R}{R}{R}: Regenerate enchanted creature.	{M}{M}{M}: Regenerate enchanted creature.												claude-fable-5-pass1-2026-08-27	
leg	69b409b3-fa16-4c79-8b46-215a7036ed46	The Tabernacle at Pendrell Vale	Legendary Land	0		0	0	1	spell_or_static_text	ability	printed			All creatures have "At the beginning of your upkeep, destroy this creature unless you pay {1}."	All creatures have "[ability]"												claude-fable-5-pass1-2026-08-27	
leg	69b409b3-fa16-4c79-8b46-215a7036ed46	The Tabernacle at Pendrell Vale	Legendary Land	1	0	1	0	1	triggered_ability	granted	printed			At the beginning of your upkeep, destroy this creature unless you pay {1}.	At the beginning of your upkeep, destroy ~ unless you pay {M}.												claude-fable-5-pass1-2026-08-27	
leg	27af77e5-6680-43d3-9202-40be9b5d14a0	The Wretched	Creature — Demon	0		0	0	1	triggered_ability	ability	printed			At end of combat, gain control of all creatures blocking this creature for as long as you control this creature.	At end of combat, gain control of all creatures blocking ~ for as long as you control ~.												claude-fable-5-pass1-2026-08-27	
leg	6efad3d6-4886-4b62-a4ff-bc0622f9672a	Thunder Spirit	Creature — Elemental Spirit	0		0	0	1	keyword_ability	ability	printed			Flying	Flying												claude-fable-5-pass1-2026-08-27	
leg	6efad3d6-4886-4b62-a4ff-bc0622f9672a	Thunder Spirit	Creature — Elemental Spirit	1		0	0	1	keyword_ability	ability	printed			first strike	First strike												claude-fable-5-pass1-2026-08-27	
leg	d89075a3-4413-4796-a055-eef51fddb7f3	Time Elemental	Creature — Elemental	0		0	0	1	triggered_ability	ability	printed			When this creature attacks or blocks, at end of combat, sacrifice it and it deals 5 damage to you.	When ~ attacks or blocks, at end of combat, sacrifice it and it deals N damage to you.												claude-fable-5-pass1-2026-08-27	
leg	d89075a3-4413-4796-a055-eef51fddb7f3	Time Elemental	Creature — Elemental	1		0	0	2	activated_ability	ability	printed			{2}{U}{U}, {T}: Return target permanent that isn't enchanted to its owner's hand.	{M}{M}{M}, {M}: Return target permanent that isn't enchanted to its owner's hand.												claude-fable-5-pass1-2026-08-27	
leg	9879a4f3-3b9c-45cf-af03-7f2ae4c689b4	Tolaria	Legendary Land	0		0	0	1	activated_ability	ability	printed			{T}: Add {U}.	{M}: Add {M}.												claude-fable-5-pass1-2026-08-27	
leg	9879a4f3-3b9c-45cf-af03-7f2ae4c689b4	Tolaria	Legendary Land	1		0	0	2	activated_ability	ability	printed			{T}: Target creature loses banding and all "bands with other" abilities until end of turn. Activate only during any upkeep step.	{M}: Target creature loses banding and all "bands with other" abilities until end of turn. Activate only during any upkeep step.												claude-fable-5-pass1-2026-08-27	
leg	9439dfa0-daf8-4dac-af32-755fc2984126	Tor Wauki	Legendary Creature — Human Archer	0		0	0	1	activated_ability	ability	printed			{T}: Tor Wauki deals 2 damage to target attacking or blocking creature.	{M}: ~ deals N damage to target attacking or blocking creature.												claude-fable-5-pass1-2026-08-27	
leg	73648693-c67f-454b-83e2-1d1787437a2a	Touch of Darkness	Instant	0		0	0	1	spell_or_static_text	ability	printed			One or more target creatures become black until end of turn.	One or more target creatures become black until end of turn.												claude-fable-5-pass1-2026-08-27	
leg	72a75113-4ddf-460d-8d9b-03931c2788da	Transmutation	Instant	0		0	0	1	spell_or_static_text	ability	printed			Switch target creature's power and toughness until end of turn.	Switch target creature's power and toughness until end of turn.												claude-fable-5-pass1-2026-08-27	
leg	4f27abe8-3e98-4bb8-afdb-e4b718d83032	Triassic Egg	Artifact	0		0	0	1	activated_ability	ability	printed			{3}, {T}: Put a hatchling counter on this artifact.	{M}, {M}: Put a hatchling counter on ~.												claude-fable-5-pass1-2026-08-27	
leg	4f27abe8-3e98-4bb8-afdb-e4b718d83032	Triassic Egg	Artifact	1		0	0	2	activated_ability	ability	printed			Sacrifice this artifact: Choose one. Activate only if there are two or more hatchling counters on this artifact.	Sacrifice ~: Choose one. Activate only if there are two or more hatchling counters on ~.												claude-fable-5-pass1-2026-08-27	
leg	4f27abe8-3e98-4bb8-afdb-e4b718d83032	Triassic Egg	Artifact	2	1	1	0	3	spell_or_static_text	mode	printed			You may put a creature card from your hand onto the battlefield.	You may put a creature card from your hand onto the battlefield.												claude-fable-5-pass1-2026-08-27	
leg	4f27abe8-3e98-4bb8-afdb-e4b718d83032	Triassic Egg	Artifact	3	1	1	0	4	spell_or_static_text	mode	printed			Return target creature card from your graveyard to the battlefield.	Return target creature card from your graveyard to the battlefield.												claude-fable-5-pass1-2026-08-27	
leg	0b6fa658-a344-4202-866b-e19997e32ff2	Tuknir Deathlock	Legendary Creature — Human Wizard	0		0	0	1	keyword_ability	ability	printed			Flying	Flying												claude-fable-5-pass1-2026-08-27	
leg	0b6fa658-a344-4202-866b-e19997e32ff2	Tuknir Deathlock	Legendary Creature — Human Wizard	1		0	0	2	activated_ability	ability	printed			{R}{G}, {T}: Target creature gets +2/+2 until end of turn.	{M}{M}, {M}: Target creature gets +N/+N until end of turn.												claude-fable-5-pass1-2026-08-27	
leg	2155864e-5788-4e72-a800-e2cf25cf59a7	Tundra Wolves	Creature — Wolf	0		0	0	1	keyword_ability	ability	printed			First strike	First strike												claude-fable-5-pass1-2026-08-27	
leg	ef295a34-0325-49dd-87a6-546dde395082	Typhoon	Sorcery	0		0	0	1	spell_or_static_text	ability	printed			Typhoon deals damage to each opponent equal to the number of Islands that player controls.	~ deals damage to each opponent equal to the number of Islands that player controls.												claude-fable-5-pass1-2026-08-27	
leg	1dc51112-ee5d-492a-9c79-80ebcad60bc8	Undertow	Enchantment	0		0	0	1	spell_or_static_text	ability	printed			Creatures with islandwalk can be blocked as though they didn't have islandwalk.	Creatures with islandwalk can be blocked as though they didn't have islandwalk.												claude-fable-5-pass1-2026-08-27	
leg	967cf377-ae26-464d-85ac-8448b5a911f7	Underworld Dreams	Enchantment	0		0	0	1	triggered_ability	ability	printed			Whenever an opponent draws a card, this enchantment deals 1 damage to that player.	Whenever an opponent draws a card, ~ deals N damage to that player.												claude-fable-5-pass1-2026-08-27	
leg	d410027b-1c22-461e-939d-06a2c851352e	Unholy Citadel	Land	0		0	0	1	spell_or_static_text	ability	printed			Black legendary creatures you control have "bands with other legendary creatures."	Black legendary creatures you control have "[ability]"												claude-fable-5-pass1-2026-08-27	
leg	d410027b-1c22-461e-939d-06a2c851352e	Unholy Citadel	Land	1	0	1	0	1	spell_or_static_text	granted	printed			bands with other legendary creatures.	bands with other legendary creatures.												claude-fable-5-pass1-2026-08-27	
leg	b3b4c21d-f8d7-455f-be46-d5eb909d54df	Untamed Wilds	Sorcery	0		0	0	1	spell_or_static_text	ability	printed			Search your library for a basic land card, put that card onto the battlefield, then shuffle.	Search your library for a basic land card, put that card onto the battlefield, then shuffle.												claude-fable-5-pass1-2026-08-27	
leg	537162d5-a2c2-4ad4-9fae-d2ec7a269dcc	Ur-Drago	Legendary Creature — Elemental	0		0	0	1	keyword_ability	ability	printed			First strike	First strike												claude-fable-5-pass1-2026-08-27	
leg	537162d5-a2c2-4ad4-9fae-d2ec7a269dcc	Ur-Drago	Legendary Creature — Elemental	1		0	0	2	spell_or_static_text	ability	printed			Creatures with swampwalk can be blocked as though they didn't have swampwalk.	Creatures with swampwalk can be blocked as though they didn't have swampwalk.												claude-fable-5-pass1-2026-08-27	
leg	b6114962-035e-4e7f-9009-4739bf83a05a	Urborg	Legendary Land	0		0	0	1	activated_ability	ability	printed			{T}: Add {B}.	{M}: Add {M}.												claude-fable-5-pass1-2026-08-27	
leg	b6114962-035e-4e7f-9009-4739bf83a05a	Urborg	Legendary Land	1		0	0	2	activated_ability	ability	printed			{T}: Target creature loses first strike or swampwalk until end of turn.	{M}: Target creature loses first strike or swampwalk until end of turn.												claude-fable-5-pass1-2026-08-27	
leg	4d2cc2a8-e08a-420a-8922-c63e39129e23	Vaevictis Asmadi	Legendary Creature — Elder Dragon	0		0	0	1	keyword_ability	ability	printed			Flying	Flying												claude-fable-5-pass1-2026-08-27	
leg	4d2cc2a8-e08a-420a-8922-c63e39129e23	Vaevictis Asmadi	Legendary Creature — Elder Dragon	1		0	0	2	triggered_ability	ability	printed			At the beginning of your upkeep, sacrifice Vaevictis Asmadi unless you pay {B}{R}{G}.	At the beginning of your upkeep, sacrifice ~ unless you pay {M}{M}{M}.												claude-fable-5-pass1-2026-08-27	
leg	4d2cc2a8-e08a-420a-8922-c63e39129e23	Vaevictis Asmadi	Legendary Creature — Elder Dragon	2		0	0	3	activated_ability	ability	printed			{B}: Vaevictis Asmadi gets +1/+0 until end of turn.	{M}: ~ gets +N/+N until end of turn.												claude-fable-5-pass1-2026-08-27	
leg	4d2cc2a8-e08a-420a-8922-c63e39129e23	Vaevictis Asmadi	Legendary Creature — Elder Dragon	3		0	0	4	activated_ability	ability	printed			{R}: Vaevictis Asmadi gets +1/+0 until end of turn.	{M}: ~ gets +N/+N until end of turn.												claude-fable-5-pass1-2026-08-27	
leg	4d2cc2a8-e08a-420a-8922-c63e39129e23	Vaevictis Asmadi	Legendary Creature — Elder Dragon	4		0	0	5	activated_ability	ability	printed			{G}: Vaevictis Asmadi gets +1/+0 until end of turn.	{M}: ~ gets +N/+N until end of turn.												claude-fable-5-pass1-2026-08-27	
leg	da66f1db-0fde-4112-ae8e-0e63fc686835	Vampire Bats	Creature — Bat	0		0	0	1	keyword_ability	ability	printed			Flying	Flying												claude-fable-5-pass1-2026-08-27	
leg	da66f1db-0fde-4112-ae8e-0e63fc686835	Vampire Bats	Creature — Bat	1		0	0	2	activated_ability	ability	printed			{B}: This creature gets +1/+0 until end of turn. Activate no more than twice each turn.	{M}: ~ gets +N/+N until end of turn. Activate no more than twice each turn.												claude-fable-5-pass1-2026-08-27	
leg	5d7acb89-1778-409a-9e91-aaeadd13ca27	Venarian Gold	Enchantment — Aura	0		0	0	1	keyword_ability	ability	printed			Enchant creature	Enchant creature												claude-fable-5-pass1-2026-08-27	
leg	5d7acb89-1778-409a-9e91-aaeadd13ca27	Venarian Gold	Enchantment — Aura	1		0	0	2	triggered_ability	ability	printed			When this Aura enters, tap enchanted creature and put X sleep counters on it.	When ~ enters, tap enchanted creature and put X sleep counters on it.												claude-fable-5-pass1-2026-08-27	
leg	5d7acb89-1778-409a-9e91-aaeadd13ca27	Venarian Gold	Enchantment — Aura	2		0	0	3	spell_or_static_text	ability	printed			Enchanted creature doesn't untap during its controller's untap step if it has a sleep counter on it.	Enchanted creature doesn't untap during its controller's untap step if it has a sleep counter on it.												claude-fable-5-pass1-2026-08-27	
leg	5d7acb89-1778-409a-9e91-aaeadd13ca27	Venarian Gold	Enchantment — Aura	3		0	0	4	triggered_ability	ability	printed			At the beginning of the upkeep of enchanted creature's controller, remove a sleep counter from that creature.	At the beginning of the upkeep of enchanted creature's controller, remove a sleep counter from that creature.												claude-fable-5-pass1-2026-08-27	
leg	448fa4e3-7269-446b-8089-675bc1bff5f9	Visions	Sorcery	0		0	0	1	spell_or_static_text	ability	printed			Look at the top five cards of target player's library. You may then have that player shuffle that library.	Look at the top five cards of target player's library. You may then have that player shuffle that library.												claude-fable-5-pass1-2026-08-27	
leg	4d330c40-3d72-4528-a254-d036683958d3	Voodoo Doll	Artifact	0		0	0	1	triggered_ability	ability	printed			At the beginning of your upkeep, put a pin counter on this artifact.	At the beginning of your upkeep, put a pin counter on ~.												claude-fable-5-pass1-2026-08-27	
leg	4d330c40-3d72-4528-a254-d036683958d3	Voodoo Doll	Artifact	1		0	0	2	triggered_ability	ability	printed			At the beginning of your end step, if this artifact is untapped, destroy this artifact and it deals damage to you equal to the number of pin counters on it.	At the beginning of your end step, if ~ is untapped, destroy ~ and it deals damage to you equal to the number of pin counters on it.												claude-fable-5-pass1-2026-08-27	
leg	4d330c40-3d72-4528-a254-d036683958d3	Voodoo Doll	Artifact	2		0	0	3	activated_ability	ability	printed			{X}{X}, {T}: This artifact deals damage equal to the number of pin counters on it to any target. X is the number of pin counters on this artifact.	{M}{M}, {M}: ~ deals damage equal to the number of pin counters on it to any target. X is the number of pin counters on ~.												claude-fable-5-pass1-2026-08-27	
leg	5791456c-7b3c-4e93-a6d1-94ab01858816	Walking Dead	Creature — Zombie	0		0	0	1	activated_ability	ability	printed			{B}: Regenerate this creature.	{M}: Regenerate ~.												claude-fable-5-pass1-2026-08-27	
leg	20fa17d4-9c3e-470b-9993-a4a2799e33d1	Wall of Caltrops	Creature — Wall	0		0	0	1	keyword_ability	ability	printed			Defender	Defender												claude-fable-5-pass1-2026-08-27	
leg	20fa17d4-9c3e-470b-9993-a4a2799e33d1	Wall of Caltrops	Creature — Wall	1		0	0	2	triggered_ability	ability	printed			Whenever this creature blocks a creature, if at least one other Wall creature is blocking that creature and no non-Wall creatures are blocking that creature, this creature gains banding until end of turn.	Whenever ~ blocks a creature, if at least one other Wall creature is blocking that creature and no non-Wall creatures are blocking that creature, ~ gains banding until end of turn.												claude-fable-5-pass1-2026-08-27	
