set	oracle_id	name	type_line	index	parent_index	depth	face	line	kind	role	source	rule	text	normalized
lea	aeaccab9-3e2c-4a40-a483-52c4972b2014	Vesuvan Doppelganger	Creature — Shapeshifter	0		0	0	1	replacement_effect	ability	printed		You may have this creature enter as a copy of any creature on the battlefield, except it doesn't copy that creature's color and it has "At the beginning of your upkeep, you may have this creature become a copy of target creature, except it doesn't copy that creature's color and it has this ability."	You may have ~ enter as a copy of any creature on the battlefield, except it doesn't copy that creature's color and it has "[ability]"
lea	aeaccab9-3e2c-4a40-a483-52c4972b2014	Vesuvan Doppelganger	Creature — Shapeshifter	1	0	1	0	1	triggered_ability	granted	printed		At the beginning of your upkeep, you may have this creature become a copy of target creature, except it doesn't copy that creature's color and it has this ability.	At the beginning of your upkeep, you may have ~ become a copy of target creature, except it doesn't copy that creature's color and it has this ability.
lea	d29078c0-1fb8-437a-81d1-bb319f646941	Veteran Bodyguard	Creature — Human	0		0	0	1	replacement_effect	ability	printed		As long as this creature is untapped, all damage that would be dealt to you by unblocked creatures is dealt to this creature instead.	As long as ~ is untapped, all damage that would be dealt to you by unblocked creatures is dealt to ~ instead.
lea	4c15889e-3172-413b-b805-a2b7ad05f636	Volcanic Eruption	Sorcery	0		0	0	1	spell_or_static_text	ability	printed		Destroy X target Mountains. Volcanic Eruption deals damage to each creature and each player equal to the number of Mountains put into a graveyard this way.	Destroy X target Mountains. ~ deals damage to each creature and each player equal to the number of Mountains put into a graveyard this way.
lea	b2d3da40-e2f7-4480-9da9-33019d6f4071	Wall of Air	Creature — Wall	0		0	0	1	keyword_ability	ability	printed		Defender	Defender
lea	b2d3da40-e2f7-4480-9da9-33019d6f4071	Wall of Air	Creature — Wall	1		0	0	1	keyword_ability	ability	printed		flying	Flying
lea	8ffe4986-9e09-4421-ad26-296a4c0df9e4	Wall of Bone	Creature — Skeleton Wall	0		0	0	1	keyword_ability	ability	printed		Defender	Defender
lea	8ffe4986-9e09-4421-ad26-296a4c0df9e4	Wall of Bone	Creature — Skeleton Wall	1		0	0	2	activated_ability	ability	printed		{B}: Regenerate this creature.	{M}: Regenerate ~.
lea	f8d82a00-c10e-4b9e-9642-d05706900a97	Wall of Brambles	Creature — Plant Wall	0		0	0	1	keyword_ability	ability	printed		Defender	Defender
lea	f8d82a00-c10e-4b9e-9642-d05706900a97	Wall of Brambles	Creature — Plant Wall	1		0	0	2	activated_ability	ability	printed		{G}: Regenerate this creature.	{M}: Regenerate ~.
lea	f38c8b47-e8e0-4d2f-b1da-d8d986805a48	Wall of Fire	Creature — Wall	0		0	0	1	keyword_ability	ability	printed		Defender	Defender
lea	f38c8b47-e8e0-4d2f-b1da-d8d986805a48	Wall of Fire	Creature — Wall	1		0	0	2	activated_ability	ability	printed		{R}: This creature gets +1/+0 until end of turn.	{M}: ~ gets +N/+N until end of turn.
lea	1945e165-7636-4727-89ba-3811251ef175	Wall of Ice	Creature — Wall	0		0	0	1	keyword_ability	ability	printed		Defender	Defender
lea	cd4cadb4-3156-49bd-b36e-12ba5c85938b	Wall of Stone	Creature — Wall	0		0	0	1	keyword_ability	ability	printed		Defender	Defender
lea	eb098958-50d3-4476-ba74-382033703ff9	Wall of Swords	Creature — Wall	0		0	0	1	keyword_ability	ability	printed		Defender	Defender
lea	eb098958-50d3-4476-ba74-382033703ff9	Wall of Swords	Creature — Wall	1		0	0	2	keyword_ability	ability	printed		Flying	Flying
lea	608cc65c-f99a-4ca3-be24-190d2556b411	Wall of Water	Creature — Wall	0		0	0	1	keyword_ability	ability	printed		Defender	Defender
lea	608cc65c-f99a-4ca3-be24-190d2556b411	Wall of Water	Creature — Wall	1		0	0	2	activated_ability	ability	printed		{U}: This creature gets +1/+0 until end of turn.	{M}: ~ gets +N/+N until end of turn.
lea	aa5e6894-8c97-46f8-a0fd-07c6db51e9a7	Wall of Wood	Creature — Wall	0		0	0	1	keyword_ability	ability	printed		Defender	Defender
lea	73bddfdb-d1fb-4038-b676-201f6b82beb0	Wanderlust	Enchantment — Aura	0		0	0	1	keyword_ability	ability	printed		Enchant creature	Enchant creature
lea	73bddfdb-d1fb-4038-b676-201f6b82beb0	Wanderlust	Enchantment — Aura	1		0	0	2	triggered_ability	ability	printed		At the beginning of the upkeep of enchanted creature's controller, this Aura deals 1 damage to that player.	At the beginning of the upkeep of enchanted creature's controller, ~ deals N damage to that player.
lea	b2a8fcf9-2ec2-40a9-9955-90f8605b11a3	War Mammoth	Creature — Elephant	0		0	0	1	keyword_ability	ability	printed		Trample	Trample
lea	f4b18451-1f40-48bd-8ca9-eec784ad5dd7	Warp Artifact	Enchantment — Aura	0		0	0	1	keyword_ability	ability	printed		Enchant artifact	Enchant artifact
lea	f4b18451-1f40-48bd-8ca9-eec784ad5dd7	Warp Artifact	Enchantment — Aura	1		0	0	2	triggered_ability	ability	printed		At the beginning of the upkeep of enchanted artifact's controller, this Aura deals 1 damage to that player.	At the beginning of the upkeep of enchanted artifact's controller, ~ deals N damage to that player.
lea	f07a24c0-bf3c-4733-9473-c6be3b16950e	Weakness	Enchantment — Aura	0		0	0	1	keyword_ability	ability	printed		Enchant creature	Enchant creature
lea	f07a24c0-bf3c-4733-9473-c6be3b16950e	Weakness	Enchantment — Aura	1		0	0	2	spell_or_static_text	ability	printed		Enchanted creature gets -2/-1.	Enchanted creature gets -N/-N.
lea	5aa12aff-db3c-4be5-822b-3afdf536b33e	Web	Enchantment — Aura	0		0	0	1	keyword_ability	ability	printed		Enchant creature	Enchant creature
lea	5aa12aff-db3c-4be5-822b-3afdf536b33e	Web	Enchantment — Aura	1		0	0	2	spell_or_static_text	ability	printed		Enchanted creature gets +0/+2 and has reach.	Enchanted creature gets +N/+N and has reach.
lea	a8abd966-de7b-46a3-8ac7-8747ab35653a	Wheel of Fortune	Sorcery	0		0	0	1	spell_or_static_text	ability	printed		Each player discards their hand, then draws seven cards.	Each player discards their hand, then draws seven cards.
lea	ddb021df-ae4a-4ac1-8353-d0b375761714	White Knight	Creature — Human Knight	0		0	0	1	keyword_ability	ability	printed		First strike	First strike
lea	ddb021df-ae4a-4ac1-8353-d0b375761714	White Knight	Creature — Human Knight	1		0	0	2	keyword_ability	ability	printed		Protection from black	Protection from black
lea	860468b3-625a-4663-a5ae-336ae10fc7d0	White Ward	Enchantment — Aura	0		0	0	1	keyword_ability	ability	printed		Enchant creature	Enchant creature
lea	860468b3-625a-4663-a5ae-336ae10fc7d0	White Ward	Enchantment — Aura	1		0	0	2	spell_or_static_text	ability	printed		Enchanted creature has protection from white. This effect doesn't remove this Aura.	Enchanted creature has protection from white. This effect doesn't remove ~.
lea	706ae742-1807-44b7-a4fa-f2e26f61519a	Wild Growth	Enchantment — Aura	0		0	0	1	keyword_ability	ability	printed		Enchant land	Enchant land
lea	706ae742-1807-44b7-a4fa-f2e26f61519a	Wild Growth	Enchantment — Aura	1		0	0	2	triggered_ability	ability	printed		Whenever enchanted land is tapped for mana, its controller adds an additional {G}.	Whenever enchanted land is tapped for mana, its controller adds an additional {M}.
lea	8b60fcfe-fb90-4a00-a708-25b59bfc9b5a	Will-o'-the-Wisp	Creature — Spirit	0		0	0	1	keyword_ability	ability	printed		Flying	Flying
lea	8b60fcfe-fb90-4a00-a708-25b59bfc9b5a	Will-o'-the-Wisp	Creature — Spirit	1		0	0	2	activated_ability	ability	printed		{B}: Regenerate this creature.	{M}: Regenerate ~.
lea	1dcbd583-3388-4b34-a7cd-131648aa6abd	Winter Orb	Artifact	0		0	0	1	spell_or_static_text	ability	printed		As long as this artifact is untapped, players can't untap more than one land during their untap steps.	As long as ~ is untapped, players can't untap more than one land during their untap steps.
lea	0bd8917c-bec4-4603-bc3f-8e0c2afae56a	Wooden Sphere	Artifact	0		0	0	1	triggered_ability	ability	printed		Whenever a player casts a green spell, you may pay {1}. If you do, you gain 1 life.	Whenever a player casts a green spell, you may pay {M}. If you do, you gain N life.
lea	e8ad3a77-b293-4d69-b080-27ca9f95d443	Word of Command	Instant	0		0	0	1	spell_or_static_text	ability	printed		Look at target opponent's hand and choose a card from it. You control that player until Word of Command finishes resolving. The player plays that card if able. While doing so, the player can activate mana abilities only if they're from lands that player controls and only if mana they produce is spent to activate other mana abilities of lands the player controls and/or to play that card. If the chosen card is cast as a spell, you control the player while that spell is resolving.	Look at target opponent's hand and choose a card from it. You control that player until ~ finishes resolving. The player plays that card if able. While doing so, the player can activate mana abilities only if they're from lands that player controls and only if mana they produce is spent to activate other mana abilities of lands the player controls and/or to play that card. If the chosen card is cast as a spell, you control the player while that spell is resolving.
lea	34515b16-c9a4-4f98-8c77-416a7a523407	Wrath of God	Sorcery	0		0	0	1	spell_or_static_text	ability	printed		Destroy all creatures. They can't be regenerated.	Destroy all creatures. They can't be regenerated.
lea	5446c92f-ff22-4e9b-a2f6-e64c8560c1e0	Zombie Master	Creature — Zombie	0		0	0	1	spell_or_static_text	ability	printed		Other Zombie creatures have swampwalk.	Other Zombie creatures have swampwalk.
lea	5446c92f-ff22-4e9b-a2f6-e64c8560c1e0	Zombie Master	Creature — Zombie	1		0	0	2	spell_or_static_text	ability	printed		Other Zombies have "{B}: Regenerate this permanent."	Other Zombies have "[ability]"
lea	5446c92f-ff22-4e9b-a2f6-e64c8560c1e0	Zombie Master	Creature — Zombie	2	1	1	0	2	activated_ability	granted	printed		{B}: Regenerate this permanent.	{M}: Regenerate ~.
